Compressor,Dataset,Field,REL Error Bound,ABS Error Bound,Iteration,Compression Rate,Decompression Rate,Avg Difference,Avg Error,Difference Range,Error Range,Max Error,Max PW-REL Error,Max REL Error,Min Error,Min PW-REL Error,Min REL Error,MSE,Number of Elements,PSNR,RMSE,NRMSE,Max Value,Mean Value,Min Value,Value Range,Std Dev,Bit Rate,Compressed Size,Compression Ratio,Decompressed Size,Uncompressed Size,Compression Runtime (s),Decompression Runtime (s),CPU Core,Threads,Compression Energy (J),Decompression Energy (J)
sz_omp,nyx,temperature.f32,1.000000e-01,4.780303e+05,3,1.912615e+05,2.964500e+05,2.485672e+03,3.051191e+03,9.559027e+05,4.779974e+05,4.779974e+05,1.564657e+00,9.999313e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.344021e+07,134217728,5.721019e+01,6.590919e+03,1.378766e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.000121e+00,16779247,3.199613e+01,536870912,536870912,3.065252,2.246099,51,64,6.751511e+02,4.965310e+02
sz_omp,nyx,temperature.f32,1.000000e-01,4.780303e+05,4,1.913296e+05,2.967777e+05,2.485672e+03,3.051191e+03,9.559027e+05,4.779974e+05,4.779974e+05,1.564657e+00,9.999313e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.344021e+07,134217728,5.721019e+01,6.590919e+03,1.378766e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.000121e+00,16779247,3.199613e+01,536870912,536870912,3.063324,2.246846,51,64,6.730447e+02,4.969979e+02
sz_omp,nyx,temperature.f32,1.000000e-01,4.780303e+05,5,1.910573e+05,2.954711e+05,2.485672e+03,3.051191e+03,9.559027e+05,4.779974e+05,4.779974e+05,1.564657e+00,9.999313e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.344021e+07,134217728,5.721019e+01,6.590919e+03,1.378766e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.000121e+00,16779247,3.199613e+01,536870912,536870912,3.070373,2.252230,71,64,6.744009e+02,4.975541e+02
sz_omp,nyx,temperature.f32,1.000000e-01,4.780303e+05,6,1.910573e+05,2.959597e+05,2.485672e+03,3.051191e+03,9.559027e+05,4.779974e+05,4.779974e+05,1.564657e+00,9.999313e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.344021e+07,134217728,5.721019e+01,6.590919e+03,1.378766e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.000121e+00,16779247,3.199613e+01,536870912,536870912,3.070587,2.260379,71,64,6.727177e+02,4.990288e+02
sz_omp,nyx,temperature.f32,1.000000e-01,4.780303e+05,7,1.911253e+05,2.954711e+05,2.485672e+03,3.051191e+03,9.559027e+05,4.779974e+05,4.779974e+05,1.564657e+00,9.999313e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.344021e+07,134217728,5.721019e+01,6.590919e+03,1.378766e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.000121e+00,16779247,3.199613e+01,536870912,536870912,3.069506,2.252674,71,64,6.739825e+02,4.980737e+02
sz_omp,nyx,temperature.f32,1.000000e-01,4.780303e+05,8,1.909893e+05,2.957966e+05,2.485672e+03,3.051191e+03,9.559027e+05,4.779974e+05,4.779974e+05,1.564657e+00,9.999313e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.344021e+07,134217728,5.721019e+01,6.590919e+03,1.378766e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.000121e+00,16779247,3.199613e+01,536870912,536870912,3.072554,2.253194,71,64,6.753744e+02,4.977427e+02
sz_omp,nyx,temperature.f32,1.000000e-01,4.780303e+05,9,1.913296e+05,2.967777e+05,2.485672e+03,3.051191e+03,9.559027e+05,4.779974e+05,4.779974e+05,1.564657e+00,9.999313e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.344021e+07,134217728,5.721019e+01,6.590919e+03,1.378766e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.000121e+00,16779247,3.199613e+01,536870912,536870912,3.062850,2.243868,51,64,6.752091e+02,4.968894e+02
sz_omp,nyx,temperature.f32,1.000000e-01,4.780303e+05,10,1.914661e+05,2.966138e+05,2.485672e+03,3.051191e+03,9.559027e+05,4.779974e+05,4.779974e+05,1.564657e+00,9.999313e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.344021e+07,134217728,5.721019e+01,6.590919e+03,1.378766e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.000121e+00,16779247,3.199613e+01,536870912,536870912,3.061266,2.256297,51,64,6.733301e+02,4.996296e+02
sz_omp,nyx,temperature.f32,1.000000e-01,4.780303e+05,11,1.913296e+05,2.969419e+05,2.485672e+03,3.051191e+03,9.559027e+05,4.779974e+05,4.779974e+05,1.564657e+00,9.999313e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.344021e+07,134217728,5.721019e+01,6.590919e+03,1.378766e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.000121e+00,16779247,3.199613e+01,536870912,536870912,3.064471,2.243376,51,64,6.742112e+02,4.962742e+02
sz_omp,nyx,temperature.f32,1.000000e-01,4.780303e+05,12,1.913978e+05,2.967777e+05,2.485672e+03,3.051191e+03,9.559027e+05,4.779974e+05,4.779974e+05,1.564657e+00,9.999313e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.344021e+07,134217728,5.721019e+01,6.590919e+03,1.378766e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.000121e+00,16779247,3.199613e+01,536870912,536870912,3.061869,2.247401,51,64,6.735440e+02,4.991885e+02
sz_omp,nyx,temperature.f32,1.000000e-01,4.780303e+05,13,1.915344e+05,2.964500e+05,2.485672e+03,3.051191e+03,9.559027e+05,4.779974e+05,4.779974e+05,1.564657e+00,9.999313e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.344021e+07,134217728,5.721019e+01,6.590919e+03,1.378766e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.000121e+00,16779247,3.199613e+01,536870912,536870912,3.059984,2.246112,51,64,6.732346e+02,4.994050e+02
sz_omp,nyx,temperature.f32,1.000000e-01,4.780303e+05,14,1.909893e+05,2.957966e+05,2.485672e+03,3.051191e+03,9.559027e+05,4.779974e+05,4.779974e+05,1.564657e+00,9.999313e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.344021e+07,134217728,5.721019e+01,6.590919e+03,1.378766e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.000121e+00,16779247,3.199613e+01,536870912,536870912,3.071282,2.270045,71,64,6.728166e+02,5.031388e+02
sz_omp,nyx,temperature.f32,1.000000e-01,4.780303e+05,15,1.913296e+05,2.959597e+05,2.485672e+03,3.051191e+03,9.559027e+05,4.779974e+05,4.779974e+05,1.564657e+00,9.999313e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.344021e+07,134217728,5.721019e+01,6.590919e+03,1.378766e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.000121e+00,16779247,3.199613e+01,536870912,536870912,3.066028,2.249893,71,64,6.724988e+02,4.975207e+02
sz_omp,nyx,temperature.f32,1.000000e-01,4.780303e+05,16,1.907179e+05,2.954711e+05,2.485672e+03,3.051191e+03,9.559027e+05,4.779974e+05,4.779974e+05,1.564657e+00,9.999313e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.344021e+07,134217728,5.721019e+01,6.590919e+03,1.378766e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.000121e+00,16779247,3.199613e+01,536870912,536870912,3.075233,2.252638,71,64,6.741629e+02,4.991378e+02
sz_omp,nyx,temperature.f32,1.000000e-01,4.780303e+05,17,1.910573e+05,2.957966e+05,2.485672e+03,3.051191e+03,9.559027e+05,4.779974e+05,4.779974e+05,1.564657e+00,9.999313e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.344021e+07,134217728,5.721019e+01,6.590919e+03,1.378766e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.000121e+00,16779247,3.199613e+01,536870912,536870912,3.069688,2.250289,71,64,6.735120e+02,4.972228e+02
sz_omp,nyx,temperature.f32,1.000000e-01,4.780303e+05,18,1.912615e+05,2.967777e+05,2.485672e+03,3.051191e+03,9.559027e+05,4.779974e+05,4.779974e+05,1.564657e+00,9.999313e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.344021e+07,134217728,5.721019e+01,6.590919e+03,1.378766e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.000121e+00,16779247,3.199613e+01,536870912,536870912,3.064328,2.257973,51,64,6.750628e+02,4.997196e+02
sz_omp,nyx,temperature.f32,1.000000e-01,4.780303e+05,19,1.909214e+05,2.969419e+05,2.485672e+03,3.051191e+03,9.559027e+05,4.779974e+05,4.779974e+05,1.564657e+00,9.999313e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.344021e+07,134217728,5.721019e+01,6.590919e+03,1.378766e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.000121e+00,16779247,3.199613e+01,536870912,536870912,3.068938,2.243402,51,64,6.771327e+02,4.957205e+02
sz_omp,nyx,temperature.f32,1.000000e-01,4.780303e+05,20,1.913978e+05,2.969419e+05,2.485672e+03,3.051191e+03,9.559027e+05,4.779974e+05,4.779974e+05,1.564657e+00,9.999313e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.344021e+07,134217728,5.721019e+01,6.590919e+03,1.378766e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.000121e+00,16779247,3.199613e+01,536870912,536870912,3.061964,2.243462,51,64,6.742306e+02,4.968600e+02
sz_omp,nyx,temperature.f32,1.000000e-01,4.780303e+05,21,1.913296e+05,2.969419e+05,2.485672e+03,3.051191e+03,9.559027e+05,4.779974e+05,4.779974e+05,1.564657e+00,9.999313e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.344021e+07,134217728,5.721019e+01,6.590919e+03,1.378766e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.000121e+00,16779247,3.199613e+01,536870912,536870912,3.062396,2.242866,51,64,6.734880e+02,4.962141e+02
sz_omp,nyx,temperature.f32,1.000000e-01,4.780303e+05,22,1.913296e+05,2.967777e+05,2.485672e+03,3.051191e+03,9.559027e+05,4.779974e+05,4.779974e+05,1.564657e+00,9.999313e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.344021e+07,134217728,5.721019e+01,6.590919e+03,1.378766e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.000121e+00,16779247,3.199613e+01,536870912,536870912,3.063599,2.254917,51,64,6.754353e+02,4.993076e+02
sz_omp,nyx,temperature.f32,1.000000e-01,4.780303e+05,23,1.911253e+05,2.954711e+05,2.485672e+03,3.051191e+03,9.559027e+05,4.779974e+05,4.779974e+05,1.564657e+00,9.999313e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.344021e+07,134217728,5.721019e+01,6.590919e+03,1.378766e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.000121e+00,16779247,3.199613e+01,536870912,536870912,3.069087,2.252853,71,64,6.734155e+02,4.981830e+02
sz_omp,nyx,temperature.f32,1.000000e-01,4.780303e+05,24,1.912615e+05,2.957966e+05,2.485672e+03,3.051191e+03,9.559027e+05,4.779974e+05,4.779974e+05,1.564657e+00,9.999313e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.344021e+07,134217728,5.721019e+01,6.590919e+03,1.378766e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.000121e+00,16779247,3.199613e+01,536870912,536870912,3.068381,2.251311,71,64,6.749862e+02,4.977611e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,0,1.867377e+05,2.956338e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.135410,2.253787,48,1,6.901584e+02,5.010773e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,1,1.906502e+05,2.956338e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.074815,2.254190,48,1,6.765147e+02,4.990562e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,2,1.907179e+05,2.962864e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.074000,2.250496,48,1,6.758883e+02,4.997917e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,3,1.907857e+05,2.961230e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.073011,2.248795,48,1,6.755128e+02,4.978801e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,4,1.908535e+05,2.959597e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.071724,2.261174,48,1,6.753513e+02,5.019474e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,5,1.909214e+05,2.962864e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.070134,2.250011,48,1,6.785592e+02,4.977113e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,6,1.908535e+05,2.961230e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.071610,2.247943,48,1,6.764684e+02,4.970252e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,7,1.909214e+05,2.959597e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.071076,2.249432,48,1,6.750425e+02,4.978378e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,8,1.913296e+05,2.961230e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.064606,2.259726,48,1,6.741277e+02,4.998456e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,9,1.909214e+05,2.961230e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.070689,2.248237,48,1,6.743993e+02,4.971683e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,10,1.908535e+05,2.961230e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.071265,2.248107,48,1,6.766357e+02,4.975582e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,11,1.907179e+05,2.962864e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.074343,2.248693,48,1,6.777554e+02,4.975966e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,12,1.907179e+05,2.962864e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.073276,2.258806,48,1,6.772343e+02,4.997640e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,13,1.907857e+05,2.962864e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.072495,2.247769,48,1,6.755455e+02,4.989092e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,14,1.909214e+05,2.962864e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.070379,2.247392,48,1,6.742787e+02,4.973576e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,15,1.909893e+05,2.962864e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.069199,2.247886,48,1,6.752756e+02,4.995784e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,16,1.908535e+05,2.957966e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.072420,2.274145,48,1,6.754169e+02,5.060738e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,17,1.909214e+05,2.964500e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.070399,2.247103,48,1,6.747653e+02,5.000557e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,18,1.908535e+05,2.962864e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.071370,2.247550,48,1,6.756071e+02,4.976988e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,19,1.906502e+05,2.964500e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.074120,2.246933,48,1,6.761462e+02,4.993768e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,20,1.909214e+05,2.962864e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.070705,2.258916,48,1,6.757713e+02,5.006344e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,21,1.909214e+05,2.962864e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.070812,2.247594,48,1,6.770248e+02,4.976428e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,22,1.907857e+05,2.962864e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.073356,2.249992,48,1,6.787243e+02,4.981793e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,23,1.908535e+05,2.962864e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.071921,2.247316,48,1,6.774142e+02,4.976049e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,24,1.906502e+05,2.964500e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.074400,2.258211,48,1,6.766153e+02,5.003349e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,0,1.865431e+05,2.969419e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.136562,2.246366,49,2,6.921212e+02,4.974551e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,1,1.909214e+05,2.967777e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.070013,2.245292,49,2,6.758629e+02,4.992637e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,2,1.911933e+05,2.964500e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.065145,2.246908,49,2,6.742920e+02,5.012021e+02
sz_omp,nyx,temperature.f32,1.000000e-02,4.780303e+04,3,1.907857e+05,2.969419e+05,-2.071880e+03,8.343544e+03,9.560603e+04,4.780302e+04,4.780302e+04,1.909350e+01,1.000000e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.521459e+08,134217728,4.957259e+01,1.587910e+04,3.321778e-03,4.782584e+06,8.453289e+03,2.280976e+03,4.780303e+06,1.569739e+04,1.003649e+00,16838434,3.188366e+01,536870912,536870912,3.071644,2.242924,49,2,6.751199e+02,4.987526e+02
