Compressor,Dataset,Field,ABS Error Bound,Iteration,Compression Rate,Decompression Rate,Avg Difference,Avg Error,Difference Range,Error Range,Max Error,Max PW-REL Error,Max REL Error,Min Error,Min PW-REL Error,Min REL Error,MSE,Number of Elements,PSNR,RMSE,NRMSE,Max Value,Mean Value,Min Value,Value Range,Std Dev,Bit Rate,Compressed Size,Compression Ratio,Decompressed Size,Uncompressed Size,Compression Runtime (s),Decompression Runtime (s),CPU Core,Threads,Compression Energy (J),Decompression Energy (J)
sz_omp,nyx,temperature.f32,0.0001,21,5.53e-322,0.0,7.54434e-317,3.5e-323,5.53e-322,0.0,,3.56e-322,1.5e-323,1.5e-323,6.953122e-310,1.931016e-312,2.525175e-312,15269910,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,7.544347e-317,1.151819e-310,7,3.56e-322,80,0,2.035957,1.754196,76,1,265.0579024296295,228.37589998730147
sz_omp,nyx,temperature.f32,0.0001,22,5.53e-322,0.0,7.54434e-317,3.5e-323,5.53e-322,0.0,,3.56e-322,1.5e-323,1.5e-323,6.953122e-310,1.931016e-312,2.525175e-312,15269910,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,7.544347e-317,1.151819e-310,7,3.56e-322,80,0,2.037441,1.756529,76,1,265.2511019555554,228.67962943068773
sz_omp,nyx,temperature.f32,0.0001,23,5.53e-322,0.0,7.54434e-317,3.5e-323,5.53e-322,0.0,,3.56e-322,1.5e-323,1.5e-323,6.953122e-310,1.931016e-312,2.525175e-312,15269910,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,7.544347e-317,1.151819e-310,7,3.56e-322,80,0,2.035378,1.765312,72,1,264.98252336931205,229.82307379470888
sz_omp,nyx,temperature.f32,0.0001,24,5.53e-322,0.0,7.54434e-317,3.5e-323,5.53e-322,0.0,,3.56e-322,1.5e-323,1.5e-323,6.953122e-310,1.931016e-312,2.525175e-312,15269910,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,7.544347e-317,1.151819e-310,7,3.56e-322,80,0,2.034295,1.762472,72,1,264.84152937566125,229.45333885290992
sz_omp,nyx,temperature.f32,0.0001,0,5.53e-322,0.0,1.284642e-316,3.5e-323,5.53e-322,0.0,1.145249e-310,3.56e-322,1.5e-323,1.5e-323,6.953138e-310,1.931016e-312,2.525175e-312,26001430,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,1.284642e-316,1.145241e-310,7,3.56e-322,80,0,2.507881,1.865912,202,2,311.2183663086459,231.55248766416673
sz_omp,nyx,temperature.f32,0.0001,1,5.53e-322,0.0,1.284642e-316,3.5e-323,5.53e-322,0.0,1.145249e-310,3.56e-322,1.5e-323,1.5e-323,6.953138e-310,1.931016e-312,2.525175e-312,26001430,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,1.284642e-316,1.145241e-310,7,3.56e-322,80,0,2.165426,1.824874,202,2,268.72102068729174,226.4598300314584
sz_omp,nyx,temperature.f32,0.0001,2,5.53e-322,0.0,1.284642e-316,3.5e-323,5.53e-322,0.0,1.145249e-310,3.56e-322,1.5e-323,1.5e-323,6.953138e-310,1.931016e-312,2.525175e-312,26001430,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,1.284642e-316,1.145241e-310,7,3.56e-322,80,0,2.094311,1.74835,202,2,259.8959232763542,216.9634965677084
sz_omp,nyx,temperature.f32,0.0001,3,5.53e-322,0.0,1.284642e-316,3.5e-323,5.53e-322,0.0,1.145249e-310,3.56e-322,1.5e-323,1.5e-323,6.953138e-310,1.931016e-312,2.525175e-312,26001430,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,1.284642e-316,1.145241e-310,7,3.56e-322,80,0,2.137611,1.816277,202,2,265.26928639093757,225.39297546572922
sz_omp,nyx,temperature.f32,0.0001,4,5.53e-322,0.0,1.284642e-316,3.5e-323,5.53e-322,0.0,1.145249e-310,3.56e-322,1.5e-323,1.5e-323,6.953138e-310,1.931016e-312,2.525175e-312,26001430,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,1.284642e-316,1.145241e-310,7,3.56e-322,80,0,2.12745,1.782786,202,2,264.00834545312506,221.23687144562507
sz_omp,nyx,temperature.f32,0.0001,5,5.53e-322,0.0,1.284642e-316,3.5e-323,5.53e-322,0.0,1.145249e-310,3.56e-322,1.5e-323,1.5e-323,6.953138e-310,1.931016e-312,2.525175e-312,26001430,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,1.284642e-316,1.145241e-310,7,3.56e-322,80,0,2.032992,1.717264,202,2,252.2864717100001,213.10584377833337
sz_omp,nyx,temperature.f32,0.0001,6,5.53e-322,0.0,1.284642e-316,3.5e-323,5.53e-322,0.0,1.145249e-310,3.56e-322,1.5e-323,1.5e-323,6.953138e-310,1.931016e-312,2.525175e-312,26001430,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,1.284642e-316,1.145241e-310,7,3.56e-322,80,0,2.089401,1.752081,202,2,259.28661120031256,217.42649928781256
sz_omp,nyx,temperature.f32,0.0001,7,5.53e-322,0.0,1.284642e-316,3.5e-323,5.53e-322,0.0,1.145249e-310,3.56e-322,1.5e-323,1.5e-323,6.953138e-310,1.931016e-312,2.525175e-312,26001430,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,1.284642e-316,1.145241e-310,7,3.56e-322,80,0,1.999315,1.724162,202,2,248.10728580677088,213.96185899229172
sz_omp,nyx,temperature.f32,0.0001,8,5.53e-322,0.0,1.284642e-316,3.5e-323,5.53e-322,0.0,1.145249e-310,3.56e-322,1.5e-323,1.5e-323,6.953138e-310,1.931016e-312,2.525175e-312,26001430,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,1.284642e-316,1.145241e-310,7,3.56e-322,80,0,2.051517,1.816456,202,2,254.58535281156256,225.4151886758334
sz_omp,nyx,temperature.f32,0.0001,9,5.53e-322,0.0,1.284642e-316,3.5e-323,5.53e-322,0.0,1.145249e-310,3.56e-322,1.5e-323,1.5e-323,6.953138e-310,1.931016e-312,2.525175e-312,26001430,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,1.284642e-316,1.145241e-310,7,3.56e-322,80,0,2.141347,1.723357,202,2,265.7329095917709,213.8619615948959
sz_omp,nyx,temperature.f32,0.0001,10,5.53e-322,0.0,1.284642e-316,3.5e-323,5.53e-322,0.0,1.145249e-310,3.56e-322,1.5e-323,1.5e-323,6.953138e-310,1.931016e-312,2.525175e-312,26001430,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,1.284642e-316,1.145241e-310,7,3.56e-322,80,0,2.020638,1.76465,202,2,250.75338792437506,218.98626374479173
sz_omp,nyx,temperature.f32,0.0001,11,5.53e-322,0.0,1.284642e-316,3.5e-323,5.53e-322,0.0,1.145249e-310,3.56e-322,1.5e-323,1.5e-323,6.953138e-310,1.931016e-312,2.525175e-312,26001430,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,1.284642e-316,1.145241e-310,7,3.56e-322,80,0,2.057495,1.730277,202,2,255.3271995713542,214.72070692406257
sz_omp,nyx,temperature.f32,0.0001,12,5.53e-322,0.0,1.284642e-316,3.5e-323,5.53e-322,0.0,1.145249e-310,3.56e-322,1.5e-323,1.5e-323,6.953138e-310,1.931016e-312,2.525175e-312,26001430,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,1.284642e-316,1.145241e-310,7,3.56e-322,80,0,2.014174,1.703155,202,2,249.95123043770843,211.35497125677088
sz_omp,nyx,temperature.f32,0.0001,13,5.53e-322,0.0,1.284642e-316,3.5e-323,5.53e-322,0.0,1.145249e-310,3.56e-322,1.5e-323,1.5e-323,6.953138e-310,1.931016e-312,2.525175e-312,26001430,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,1.284642e-316,1.145241e-310,7,3.56e-322,80,0,2.048334,1.733424,202,2,254.19035477937507,215.11123749500007
sz_omp,nyx,temperature.f32,0.0001,14,5.53e-322,0.0,1.284642e-316,3.5e-323,5.53e-322,0.0,1.145249e-310,3.56e-322,1.5e-323,1.5e-323,6.953138e-310,1.931016e-312,2.525175e-312,26001430,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,1.284642e-316,1.145241e-310,7,3.56e-322,80,0,1.998187,1.751814,202,2,247.9673053542709,217.39336561687506
sz_omp,nyx,temperature.f32,0.0001,15,5.53e-322,0.0,1.284642e-316,3.5e-323,5.53e-322,0.0,1.145249e-310,3.56e-322,1.5e-323,1.5e-323,6.953138e-310,1.931016e-312,2.525175e-312,26001430,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,1.284642e-316,1.145241e-310,7,3.56e-322,80,0,2.052877,1.753312,202,2,254.7541235698959,217.5792616433334
sz_omp,nyx,temperature.f32,0.0001,16,5.53e-322,0.0,1.284642e-316,3.5e-323,5.53e-322,0.0,1.145249e-310,3.56e-322,1.5e-323,1.5e-323,6.953138e-310,1.931016e-312,2.525175e-312,26001430,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,1.284642e-316,1.145241e-310,7,3.56e-322,80,0,2.023537,1.725141,202,2,251.11314265114592,214.08334911906255
sz_omp,nyx,temperature.f32,0.0001,17,5.53e-322,0.0,1.284642e-316,3.5e-323,5.53e-322,0.0,1.145249e-310,3.56e-322,1.5e-323,1.5e-323,6.953138e-310,1.931016e-312,2.525175e-312,26001430,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,1.284642e-316,1.145241e-310,7,3.56e-322,80,0,2.193403,1.753846,202,2,272.1928585592709,217.64552898520841
sz_omp,nyx,temperature.f32,0.0001,18,5.53e-322,0.0,1.284642e-316,3.5e-323,5.53e-322,0.0,1.145249e-310,3.56e-322,1.5e-323,1.5e-323,6.953138e-310,1.931016e-312,2.525175e-312,26001430,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,1.284642e-316,1.145241e-310,7,3.56e-322,80,0,1.996912,1.780929,202,2,247.8090827683334,221.00642490281257
sz_omp,nyx,temperature.f32,0.0001,19,5.53e-322,0.0,1.284642e-316,3.5e-323,5.53e-322,0.0,1.145249e-310,3.56e-322,1.5e-323,1.5e-323,6.953138e-310,1.931016e-312,2.525175e-312,26001430,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,1.284642e-316,1.145241e-310,7,3.56e-322,80,0,2.007891,1.725108,202,2,249.17153435343755,214.07925394625008
sz_omp,nyx,temperature.f32,0.0001,20,5.53e-322,0.0,1.284642e-316,3.5e-323,5.53e-322,0.0,1.145249e-310,3.56e-322,1.5e-323,1.5e-323,6.953138e-310,1.931016e-312,2.525175e-312,26001430,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,1.284642e-316,1.145241e-310,7,3.56e-322,80,0,2.039831,1.750519,202,2,253.13516525135424,217.2326611080209
sz_omp,nyx,temperature.f32,0.0001,21,5.53e-322,0.0,1.284642e-316,3.5e-323,5.53e-322,0.0,1.145249e-310,3.56e-322,1.5e-323,1.5e-323,6.953138e-310,1.931016e-312,2.525175e-312,26001430,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,1.284642e-316,1.145241e-310,7,3.56e-322,80,0,1.992245,1.725744,202,2,247.22992605572924,214.15817909500004
sz_omp,nyx,temperature.f32,0.0001,22,5.53e-322,0.0,1.284642e-316,3.5e-323,5.53e-322,0.0,1.145249e-310,3.56e-322,1.5e-323,1.5e-323,6.953138e-310,1.931016e-312,2.525175e-312,26001430,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,1.284642e-316,1.145241e-310,7,3.56e-322,80,0,2.015193,1.719633,202,2,250.07768441031257,213.39982754781258
sz_omp,nyx,temperature.f32,0.0001,23,5.53e-322,0.0,1.284642e-316,3.5e-323,5.53e-322,0.0,1.145249e-310,3.56e-322,1.5e-323,1.5e-323,6.953138e-310,1.931016e-312,2.525175e-312,26001430,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,1.284642e-316,1.145241e-310,7,3.56e-322,80,0,2.019383,1.730342,202,2,250.59764726135424,214.72877317354173
sz_omp,nyx,temperature.f32,0.0001,24,5.53e-322,0.0,1.284642e-316,3.5e-323,5.53e-322,0.0,1.145249e-310,3.56e-322,1.5e-323,1.5e-323,6.953138e-310,1.931016e-312,2.525175e-312,26001430,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,5.53e-322,1.284642e-316,1.145241e-310,7,3.56e-322,80,0,2.010732,1.745234,68,2,249.52409150375004,216.57681297729172
sz_omp,nyx,temperature.f32,0.0001,0,5.53e-322,0.0,1.117453e-310,0.0,5.53e-322,0.0,1.117453e-310,3.56e-322,1.5e-323,1.5e-323,6.952522e-310,1.931016e-312,2.525175e-312,22617496813664,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.117454e-310,1.117443e-310,13043152,3.56e-322,80,0,2.296934,2.094779,201,4,302.83523457612574,276.1824631661781
sz_omp,nyx,temperature.f32,0.0001,1,5.53e-322,0.0,1.117453e-310,0.0,5.53e-322,0.0,1.117453e-310,3.56e-322,1.5e-323,1.5e-323,6.952522e-310,1.931016e-312,2.525175e-312,22617496813664,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.117454e-310,1.117443e-310,13043152,3.56e-322,80,0,2.112049,1.850821,201,4,278.45939602586395,244.01824854062835
sz_omp,nyx,temperature.f32,0.0001,2,5.53e-322,0.0,1.117453e-310,0.0,5.53e-322,0.0,1.117453e-310,3.56e-322,1.5e-323,1.5e-323,6.952522e-310,1.931016e-312,2.525175e-312,22617496813664,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.117454e-310,1.117443e-310,13043152,3.56e-322,80,0,2.10989,1.830473,201,4,278.1747464575917,241.33550216952887
sz_omp,nyx,temperature.f32,0.0001,3,5.53e-322,0.0,1.117453e-310,0.0,5.53e-322,0.0,1.117453e-310,3.56e-322,1.5e-323,1.5e-323,6.952522e-310,1.931016e-312,2.525175e-312,22617496813664,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.117454e-310,1.117443e-310,13043152,3.56e-322,80,0,2.097637,1.772301,201,4,276.5592711634556,233.66591685895293
sz_omp,nyx,temperature.f32,0.0001,4,5.53e-322,0.0,1.117453e-310,0.0,5.53e-322,0.0,1.117453e-310,3.56e-322,1.5e-323,1.5e-323,6.952522e-310,1.931016e-312,2.525175e-312,22617496813664,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.117454e-310,1.117443e-310,13043152,3.56e-322,80,0,2.040101,1.80584,201,4,268.9735381573823,238.0878074890053
sz_omp,nyx,temperature.f32,0.0001,5,5.53e-322,0.0,1.117453e-310,0.0,5.53e-322,0.0,1.117453e-310,3.56e-322,1.5e-323,1.5e-323,6.952522e-310,1.931016e-312,2.525175e-312,22617496813664,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.117454e-310,1.117443e-310,13043152,3.56e-322,80,0,2.086929,1.775431,201,4,275.1474936845027,234.0785862191624
sz_omp,nyx,temperature.f32,0.0001,6,5.53e-322,0.0,1.117453e-310,0.0,5.53e-322,0.0,1.117453e-310,3.56e-322,1.5e-323,1.5e-323,6.952522e-310,1.931016e-312,2.525175e-312,22617496813664,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.117454e-310,1.117443e-310,13043152,3.56e-322,80,0,2.035605,1.842965,201,4,268.3807709230367,242.98248799947652
sz_omp,nyx,temperature.f32,0.0001,7,5.53e-322,0.0,1.117453e-310,0.0,5.53e-322,0.0,1.117453e-310,3.56e-322,1.5e-323,1.5e-323,6.952522e-310,1.931016e-312,2.525175e-312,22617496813664,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.117454e-310,1.117443e-310,13043152,3.56e-322,80,0,1.995359,1.765245,201,4,263.07460764157076,232.73563091465977
sz_omp,nyx,temperature.f32,0.0001,8,5.53e-322,0.0,1.117453e-310,0.0,5.53e-322,0.0,1.117453e-310,3.56e-322,1.5e-323,1.5e-323,6.952522e-310,1.931016e-312,2.525175e-312,22617496813664,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.117454e-310,1.117443e-310,13043152,3.56e-322,80,0,2.100149,1.790241,201,4,276.8904613975917,236.03118469350792
sz_omp,nyx,temperature.f32,0.0001,9,5.53e-322,0.0,1.117453e-310,0.0,5.53e-322,0.0,1.117453e-310,3.56e-322,1.5e-323,1.5e-323,6.952522e-310,1.931016e-312,2.525175e-312,22617496813664,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.117454e-310,1.117443e-310,13043152,3.56e-322,80,0,1.988492,1.978415,201,4,262.16924007078546,260.8406556801048
sz_omp,nyx,temperature.f32,0.0001,10,5.53e-322,0.0,1.117453e-310,0.0,5.53e-322,0.0,1.117453e-310,3.56e-322,1.5e-323,1.5e-323,6.952522e-310,1.931016e-312,2.525175e-312,22617496813664,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.117454e-310,1.117443e-310,13043152,3.56e-322,80,0,2.042957,1.76588,201,4,269.3500824681676,232.8193513759163
sz_omp,nyx,temperature.f32,0.0001,11,5.53e-322,0.0,1.117453e-310,0.0,5.53e-322,0.0,1.117453e-310,3.56e-322,1.5e-323,1.5e-323,6.952522e-310,1.931016e-312,2.525175e-312,22617496813664,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.117454e-310,1.117443e-310,13043152,3.56e-322,80,0,2.015159,1.759581,201,4,265.6851039138221,231.98887076890063
sz_omp,nyx,temperature.f32,0.0001,12,5.53e-322,0.0,1.117453e-310,0.0,5.53e-322,0.0,1.117453e-310,3.56e-322,1.5e-323,1.5e-323,6.952522e-310,1.931016e-312,2.525175e-312,22617496813664,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.117454e-310,1.117443e-310,13043152,3.56e-322,80,0,2.015371,1.7917,201,4,265.7130546819896,236.22354398952888
sz_omp,nyx,temperature.f32,0.0001,13,5.53e-322,0.0,1.117453e-310,0.0,5.53e-322,0.0,1.117453e-310,3.56e-322,1.5e-323,1.5e-323,6.952522e-310,1.931016e-312,2.525175e-312,22617496813664,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.117454e-310,1.117443e-310,13043152,3.56e-322,80,0,1.991951,1.754974,201,4,262.62528585895296,231.38146893424093
sz_omp,nyx,temperature.f32,0.0001,14,5.53e-322,0.0,1.117453e-310,0.0,5.53e-322,0.0,1.117453e-310,3.56e-322,1.5e-323,1.5e-323,6.952522e-310,1.931016e-312,2.525175e-312,22617496813664,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.117454e-310,1.117443e-310,13043152,3.56e-322,80,0,2.079914,1.701992,201,4,274.22261331329855,224.3961500707854
sz_omp,nyx,temperature.f32,0.0001,15,5.53e-322,0.0,1.117453e-310,0.0,5.53e-322,0.0,1.117453e-310,3.56e-322,1.5e-323,1.5e-323,6.952522e-310,1.931016e-312,2.525175e-312,22617496813664,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.117454e-310,1.117443e-310,13043152,3.56e-322,80,0,1.985305,1.740122,201,4,261.74905564554984,229.4233330435603
sz_omp,nyx,temperature.f32,0.0001,16,5.53e-322,0.0,1.117453e-310,0.0,5.53e-322,0.0,1.117453e-310,3.56e-322,1.5e-323,1.5e-323,6.952522e-310,1.931016e-312,2.525175e-312,22617496813664,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.117454e-310,1.117443e-310,13043152,3.56e-322,80,0,2.006196,1.760941,76,4,264.5033928992671,232.16817758356032
sz_omp,nyx,temperature.f32,0.0001,17,5.53e-322,0.0,1.117453e-310,0.0,5.53e-322,0.0,1.117453e-310,3.56e-322,1.5e-323,1.5e-323,6.952522e-310,1.931016e-312,2.525175e-312,22617496813664,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.117454e-310,1.117443e-310,13043152,3.56e-322,80,0,1.982816,1.700284,76,4,261.4208978060734,224.17096180649222
sz_omp,nyx,temperature.f32,0.0001,18,5.53e-322,0.0,1.117453e-310,0.0,5.53e-322,0.0,1.117453e-310,3.56e-322,1.5e-323,1.5e-323,6.952522e-310,1.931016e-312,2.525175e-312,22617496813664,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.117454e-310,1.117443e-310,13043152,3.56e-322,80,0,2.049673,1.711118,76,4,270.2355417087959,225.59935153445034
sz_omp,nyx,temperature.f32,0.0001,19,5.53e-322,0.0,1.117453e-310,0.0,5.53e-322,0.0,1.117453e-310,3.56e-322,1.5e-323,1.5e-323,6.952522e-310,1.931016e-312,2.525175e-312,22617496813664,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.117454e-310,1.117443e-310,13043152,3.56e-322,80,0,1.99265,1.874517,76,4,262.7174442879582,247.14240609958125
sz_omp,nyx,temperature.f32,0.0001,20,5.53e-322,0.0,1.117453e-310,0.0,5.53e-322,0.0,1.117453e-310,3.56e-322,1.5e-323,1.5e-323,6.952522e-310,1.931016e-312,2.525175e-312,22617496813664,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.117454e-310,1.117443e-310,13043152,3.56e-322,80,0,2.012945,1.725735,76,4,265.3932029670158,227.52650426230375
sz_omp,nyx,temperature.f32,0.0001,21,5.53e-322,0.0,1.117453e-310,0.0,5.53e-322,0.0,1.117453e-310,3.56e-322,1.5e-323,1.5e-323,6.952522e-310,1.931016e-312,2.525175e-312,22617496813664,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.117454e-310,1.117443e-310,13043152,3.56e-322,80,0,2.008235,1.724417,76,4,264.77222127801053,227.35273486397915
sz_omp,nyx,temperature.f32,0.0001,22,5.53e-322,0.0,1.117453e-310,0.0,5.53e-322,0.0,1.117453e-310,3.56e-322,1.5e-323,1.5e-323,6.952522e-310,1.931016e-312,2.525175e-312,22617496813664,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.117454e-310,1.117443e-310,13043152,3.56e-322,80,0,1.98541,1.733754,76,4,261.7628991863875,228.5837552525655
sz_omp,nyx,temperature.f32,0.0001,23,5.53e-322,0.0,1.117453e-310,0.0,5.53e-322,0.0,1.117453e-310,3.56e-322,1.5e-323,1.5e-323,6.952522e-310,1.931016e-312,2.525175e-312,22617496813664,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.117454e-310,1.117443e-310,13043152,3.56e-322,80,0,2.012466,1.714278,76,4,265.3300500521467,226.01597619204193
sz_omp,nyx,temperature.f32,0.0001,24,5.53e-322,0.0,1.117453e-310,0.0,5.53e-322,0.0,1.117453e-310,3.56e-322,1.5e-323,1.5e-323,6.952522e-310,1.931016e-312,2.525175e-312,22617496813664,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.117454e-310,1.117443e-310,13043152,3.56e-322,80,0,2.016129,1.721637,76,4,265.8129918625132,226.98621063989538
sz_omp,nyx,temperature.f32,0.0001,0,5.53e-322,0.0,1.124844e-310,0.0,5.53e-322,0.0,1.124844e-310,3.56e-322,1.5e-323,1.5e-323,6.952741e-310,1.931016e-312,2.525175e-312,22767101481056,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.124845e-310,1.124658e-310,18796800,3.56e-322,80,0,2.310612,1.833931,202,8,284.68833832125006,225.95691919968758
sz_omp,nyx,temperature.f32,0.0001,1,5.53e-322,0.0,1.124844e-310,0.0,5.53e-322,0.0,1.124844e-310,3.56e-322,1.5e-323,1.5e-323,6.952741e-310,1.931016e-312,2.525175e-312,22767101481056,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.124845e-310,1.124658e-310,18796800,3.56e-322,80,0,2.157041,1.806103,202,8,265.76699938406256,222.52825740843755
sz_omp,nyx,temperature.f32,0.0001,2,5.53e-322,0.0,1.124844e-310,0.0,5.53e-322,0.0,1.124844e-310,3.56e-322,1.5e-323,1.5e-323,6.952741e-310,1.931016e-312,2.525175e-312,22767101481056,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.124845e-310,1.124658e-310,18796800,3.56e-322,80,0,2.133454,1.817726,202,8,262.8608672268751,223.96031634187509
sz_omp,nyx,temperature.f32,0.0001,3,5.53e-322,0.0,1.124844e-310,0.0,5.53e-322,0.0,1.124844e-310,3.56e-322,1.5e-323,1.5e-323,6.952741e-310,1.931016e-312,2.525175e-312,22767101481056,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.124845e-310,1.124658e-310,18796800,3.56e-322,80,0,2.254869,1.761494,202,8,277.82029555031255,217.03202433937506
sz_omp,nyx,temperature.f32,0.0001,4,5.53e-322,0.0,1.124844e-310,0.0,5.53e-322,0.0,1.124844e-310,3.56e-322,1.5e-323,1.5e-323,6.952741e-310,1.931016e-312,2.525175e-312,22767101481056,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.124845e-310,1.124658e-310,18796800,3.56e-322,80,0,2.135743,1.767384,202,8,263.1428927709376,217.75772571750008
sz_omp,nyx,temperature.f32,0.0001,5,5.53e-322,0.0,1.124844e-310,0.0,5.53e-322,0.0,1.124844e-310,3.56e-322,1.5e-323,1.5e-323,6.952741e-310,1.931016e-312,2.525175e-312,22767101481056,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.124845e-310,1.124658e-310,18796800,3.56e-322,80,0,2.11906,1.734382,202,8,261.0873959812501,213.69158023687507
sz_omp,nyx,temperature.f32,0.0001,6,5.53e-322,0.0,1.124844e-310,0.0,5.53e-322,0.0,1.124844e-310,3.56e-322,1.5e-323,1.5e-323,6.952741e-310,1.931016e-312,2.525175e-312,22767101481056,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.124845e-310,1.124658e-310,18796800,3.56e-322,80,0,2.135832,2.300652,207,8,263.1538583775001,283.4611760587501
sz_omp,nyx,temperature.f32,0.0001,7,5.53e-322,0.0,1.124844e-310,0.0,5.53e-322,0.0,1.124844e-310,3.56e-322,1.5e-323,1.5e-323,6.952741e-310,1.931016e-312,2.525175e-312,22767101481056,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.124845e-310,1.124658e-310,18796800,3.56e-322,80,0,2.144473,1.794176,207,8,264.2185078865626,221.05874292000007
sz_omp,nyx,temperature.f32,0.0001,8,5.53e-322,0.0,1.124844e-310,0.0,5.53e-322,0.0,1.124844e-310,3.56e-322,1.5e-323,1.5e-323,6.952741e-310,1.931016e-312,2.525175e-312,22767101481056,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.124845e-310,1.124658e-310,18796800,3.56e-322,80,0,2.275534,1.766007,207,8,280.3664108268751,217.58806683843758
sz_omp,nyx,temperature.f32,0.0001,9,5.53e-322,0.0,1.124844e-310,0.0,5.53e-322,0.0,1.124844e-310,3.56e-322,1.5e-323,1.5e-323,6.952741e-310,1.931016e-312,2.525175e-312,22767101481056,0.0,0.0,0.0,0.0,1.039778e-312,5e-324,1.507622e+161,1.124845e-310,1.124658e-310,18796800,3.56e-322,80,0,2.080989,1.758704,207,8,256.3967037628126,216.68827105500006
